target_id,disease_id,transition_year,outcome
ENSG00000198033,EFO_0000401,2009,False
ENSG00000105976,EFO_0003032,2015,False
ENSG00000151623,EFO_0000275,2005,True
ENSG00000065989,HP_0001643,2008,False
ENSG00000151366,EFO_1001121,2011,True
ENSG00000186716,EFO_0002428,2005,False
ENSG00000159164,HP_0100543,2009,False
ENSG00000007402,HP_0000360,2003,False
ENSG00000204262,EFO_0004229,1995,True
ENSG00000145675,EFO_0003869,2013,False
ENSG00000134640,EFO_0003758,2013,False
ENSG00000147246,EFO_0005687,2008,True
ENSG00000171132,EFO_0000565,2008,False
ENSG00000130595,MONDO_0004976,2010,True
ENSG00000162891,MP_0001845,2011,False
ENSG00000183134,EFO_0003956,2008,True
ENSG00000169427,EFO_0009267,2010,False
ENSG00000122679,EFO_0001073,2004,False
ENSG00000164258,EFO_0003144,2011,False
ENSG00000113161,EFO_0004255,1998,False
ENSG00000105372,MONDO_0010604,2009,False
ENSG00000100479,EFO_1001961,2014,True
ENSG00000100479,EFO_0000707,2012,False
ENSG00000261456,EFO_0000514,2000,False
ENSG00000120949,MONDO_0018906,2015,False
ENSG00000166006,HP_0002140,2012,True
ENSG00000157388,EFO_0005323,2014,False
ENSG00000120156,EFO_1001968,2014,False
ENSG00000198888,EFO_0000195,2003,True
ENSG00000068078,MONDO_0008315,2009,True
ENSG00000157404,MONDO_0002087,2007,False
ENSG00000196262,EFO_0001642,2003,False
ENSG00000182866,EFO_0000569,2012,False
ENSG00000205220,EFO_0003060,2002,False
ENSG00000171502,EFO_0009085,2005,False
ENSG00000138039,EFO_0000279,2015,False
ENSG00000126583,EFO_0000729,2010,False
ENSG00000137745,MONDO_0018076,2015,False
ENSG00000122025,MONDO_0044926,2006,False
ENSG00000135914,EFO_0004888,2012,True
ENSG00000267855,EFO_1001459,2012,False
ENSG00000110245,MONDO_0020088,2015,False
ENSG00000080815,MONDO_0021063,2010,False
ENSG00000196411,EFO_0002618,2011,False
ENSG00000168653,EFO_0001075,2014,False
ENSG00000103546,EFO_0000512,2013,False
ENSG00000171303,EFO_0009267,2010,False
ENSG00000198840,MONDO_0005575,2012,True
ENSG00000145864,EFO_0000400,2008,False
ENSG00000229117,MONDO_0010604,2009,False
ENSG00000196611,MONDO_0002635,2015,False
ENSG00000172572,EFO_1001249,2005,False
ENSG00000146648,MONDO_0002691,2004,False
ENSG00000004779,EFO_0000673,2011,False
ENSG00000160712,EFO_0003063,2014,False
ENSG00000228716,EFO_0003060,2002,True
ENSG00000106991,EFO_0000182,2011,False
ENSG00000125356,MONDO_0007254,2009,True
ENSG00000186297,EFO_0003918,2003,True
ENSG00000196689,EFO_1001139,2015,False
ENSG00000156738,MONDO_0010602,2006,False
ENSG00000133742,HP_0012532,2014,False
ENSG00000196591,EFO_0000211,2001,True
ENSG00000116106,EFO_0002618,2011,False
ENSG00000132155,MONDO_0002691,2008,True
ENSG00000198695,HP_0003074,2012,False
ENSG00000102468,EFO_0003890,1996,True
ENSG00000171189,EFO_0002610,2004,True
ENSG00000134853,EFO_1001951,2014,False
ENSG00000176884,HP_0000486,2004,False
ENSG00000176014,EFO_1000453,2002,False
ENSG00000170906,MONDO_0011962,2013,False
ENSG00000160191,EFO_1001375,2011,False
ENSG00000134640,EFO_0004698,1996,True
ENSG00000158125,EFO_0003884,2014,False
ENSG00000095303,EFO_0002950,2012,False
ENSG00000137267,EFO_0000174,2007,False
ENSG00000171848,MONDO_0021063,2004,False
ENSG00000088832,MONDO_0018531,1996,False
ENSG00000082175,MONDO_0011962,1998,False
ENSG00000133256,EFO_0006890,2003,False
ENSG00000198886,HP_0000855,2004,True
ENSG00000177084,EFO_0000770,2002,True
ENSG00000182578,EFO_0000588,2003,False
ENSG00000157404,EFO_1001968,2006,True
ENSG00000113721,MONDO_0011934,2004,False
ENSG00000175482,EFO_0004251,2012,False
ENSG00000128609,EFO_1000045,2014,False
ENSG00000113161,EFO_1001905,2014,False
ENSG00000198786,EFO_0004142,2012,False
ENSG00000147168,MONDO_0020547,2011,False
ENSG00000096968,EFO_0000384,2008,True
ENSG00000134853,EFO_0005221,2011,False
ENSG00000143801,EFO_1000657,2010,False
ENSG00000130414,EFO_0000182,2015,False
ENSG00000132170,MONDO_0044970,2015,False
ENSG00000197958,MONDO_0010311,2008,False
ENSG00000119772,EFO_0000183,2007,False
ENSG00000006283,EFO_0003768,2007,False
ENSG00000169313,EFO_0003914,2006,True
ENSG00000167434,EFO_0004329,2015,False
ENSG00000126895,EFO_0000373,2002,True
ENSG00000077782,EFO_0000231,2014,False
ENSG00000187486,Orphanet_552,2012,False
ENSG00000187266,MONDO_0003002,2003,False
ENSG00000268089,EFO_0007462,2015,False
ENSG00000196230,EFO_0000174,2007,False
ENSG00000183648,EFO_0002617,2011,False
ENSG00000198888,EFO_0000616,2012,False
ENSG00000274286,MONDO_0007079,2004,False
ENSG00000105675,EFO_0000574,1997,False
ENSG00000157764,EFO_1000657,2015,False
ENSG00000037280,EFO_0003841,2004,True
ENSG00000117601,EFO_0000275,2009,False
ENSG00000184983,EFO_1001459,2012,False
ENSG00000273079,EFO_0005323,2013,True
ENSG00000087191,EFO_0000588,2009,False
ENSG00000146904,EFO_0003869,2002,False
ENSG00000143387,MONDO_0007254,2006,True
ENSG00000136531,EFO_0007191,2009,False
ENSG00000137285,EFO_0002938,2010,False
ENSG00000137806,EFO_0000589,2004,True
ENSG00000112294,MONDO_0007739,2004,False
ENSG00000165995,EFO_0000512,2013,False
ENSG00000131495,EFO_1001480,2012,False
ENSG00000197756,MONDO_0004736,2010,False
ENSG00000097007,EFO_0003841,2013,False
ENSG00000115268,MONDO_0010604,2009,False
ENSG00000137285,MONDO_0016586,2013,False
ENSG00000133216,MONDO_0001056,2008,False
ENSG00000178057,EFO_0000649,2013,False
ENSG00000112715,MONDO_0019180,2009,True
ENSG00000113161,EFO_0005669,2008,False
ENSG00000112541,MONDO_0002009,2012,False
ENSG00000094631,EFO_1001469,2008,False
ENSG00000163873,MONDO_0005180,2004,False
ENSG00000133731,Orphanet_98757,2011,False
ENSG00000128609,EFO_0000228,2013,False
ENSG00000188641,MONDO_0015459,2013,False
ENSG00000061273,EFO_0002913,2001,False
ENSG00000087085,EFO_0008533,2000,True
ENSG00000204681,MONDO_0004975,2004,False
ENSG00000007402,EFO_0006510,2006,True
ENSG00000188641,MONDO_0003060,2013,False
ENSG00000105639,EFO_0000183,2013,False
ENSG00000128271,EFO_0005774,2011,False
ENSG00000136531,EFO_0001073,1998,True
ENSG00000134853,EFO_0003893,2006,False
ENSG00000105141,EFO_0001422,2014,False
ENSG00000106628,EFO_0002618,1997,True
ENSG00000077092,EFO_0002496,2011,False
ENSG00000095464,MONDO_0011382,2005,False
ENSG00000161509,MONDO_0002009,2008,True
ENSG00000261456,EFO_0000676,2000,False
ENSG00000171720,MONDO_0021063,2010,False
ENSG00000147123,EFO_0003884,2014,False
ENSG00000103546,EFO_0004540,2006,False
ENSG00000196262,EFO_0007141,2003,True
ENSG00000121966,MONDO_0019391,2013,False
ENSG00000100429,EFO_0000574,2004,True
ENSG00000108576,EFO_0008522,2014,False
ENSG00000164136,EFO_0000676,2007,False
ENSG00000174807,EFO_1001968,2012,False
ENSG00000165409,EFO_0004237,2002,False
ENSG00000157404,EFO_0002429,2002,False
ENSG00000188389,EFO_0004252,2015,True
ENSG00000125910,EFO_0000676,2013,False
ENSG00000161057,EFO_0000198,2006,False
ENSG00000082482,MONDO_0021698,1997,False
ENSG00000167244,MONDO_0007254,2011,False
ENSG00000147684,EFO_0003869,2014,False
ENSG00000094631,EFO_1000581,2007,False
ENSG00000196876,EFO_0003929,2009,False
ENSG00000134640,EFO_0003890,2003,False
ENSG00000171863,MONDO_0004736,2010,False
ENSG00000167325,MONDO_0004986,2009,False
ENSG00000176014,MONDO_0013730,2012,False
ENSG00000140443,MONDO_0010726,2013,False
ENSG00000183454,EFO_0009854,2014,True
ENSG00000149968,EFO_0004220,2007,False
ENSG00000082898,EFO_0000403,2014,False
ENSG00000130635,EFO_0000759,2012,False
ENSG00000171720,EFO_0000681,2005,True
ENSG00000204231,MONDO_0004975,2010,False
ENSG00000198785,EFO_0000519,2010,False
ENSG00000151577,MONDO_0004975,2011,False
ENSG00000278195,EFO_0001378,2010,False
ENSG00000156973,DOID_13406,1999,False
ENSG00000155111,EFO_0000095,2012,False
ENSG00000115159,MONDO_0007254,2009,True
ENSG00000112715,EFO_0003968,2010,False
ENSG00000126934,MONDO_0016216,2007,False
ENSG00000165731,HP_0001541,2007,False
ENSG00000168356,HP_0003419,2004,True
ENSG00000164362,MONDO_0044903,2015,False
ENSG00000148408,EFO_0002610,2007,False
ENSG00000198886,MONDO_0005575,2012,True
ENSG00000232810,EFO_0004236,2008,False
ENSG00000184160,MONDO_0004975,2011,False
ENSG00000178394,MONDO_0007079,2005,True
ENSG00000257743,EFO_0004220,2004,False
ENSG00000170906,HP_0000855,2004,True
ENSG00000258947,EFO_0000519,2006,True
ENSG00000140990,MONDO_0005575,2012,True
ENSG00000173826,EFO_0005542,2011,False
ENSG00000077514,MONDO_0004192,2012,False
ENSG00000101162,EFO_0003817,2010,False
ENSG00000137745,MONDO_0007947,2013,False
ENSG00000118113,EFO_1001898,2010,False
ENSG00000136573,EFO_0000403,2009,False
ENSG00000112038,EFO_0004242,2008,False
ENSG00000186009,HP_0032252,2012,False
ENSG00000127824,MONDO_0021043,2001,False
ENSG00000113231,EFO_0000319,2012,False
ENSG00000105851,MONDO_0007254,2011,True
ENSG00000104833,EFO_1000616,2015,False
ENSG00000110717,EFO_0001663,2015,False
ENSG00000113721,EFO_0007143,2009,True
ENSG00000141506,EFO_0000198,2015,False
ENSG00000148229,EFO_0000313,2001,True
ENSG00000014138,EFO_0000702,2005,False
ENSG00000067191,EFO_0000342,2008,False
ENSG00000169031,EFO_0000712,2005,False
ENSG00000182866,MONDO_0020690,2007,False
ENSG00000122025,EFO_0000681,2002,True
ENSG00000196557,EFO_1001898,2014,False
ENSG00000113327,MONDO_0000723,2005,False
ENSG00000240065,MONDO_0008315,2004,False
ENSG00000119630,EFO_0000681,2007,False
ENSG00000014138,HP_0100727,2007,False
ENSG00000198223,EFO_0000222,2007,False
ENSG00000167535,EFO_0003100,2012,False
ENSG00000168539,MONDO_0004979,2010,True
ENSG00000118113,EFO_0004214,2002,False
ENSG00000128609,EFO_1001480,2012,False
ENSG00000021461,EFO_0004220,2008,True
ENSG00000137757,EFO_0001422,2014,False
ENSG00000188229,MONDO_0002120,1998,False
ENSG00000196262,EFO_0004254,2011,False
ENSG00000159110,EFO_0000694,2004,False
ENSG00000112115,EFO_1000906,2010,False
ENSG00000175166,EFO_0000222,2014,False
ENSG00000119013,MONDO_0008903,2014,False
ENSG00000156973,EFO_0000401,2006,False
ENSG00000186009,EFO_0004232,2008,False
ENSG00000140015,EFO_0007405,2011,False
ENSG00000108840,EFO_0000183,2009,True
ENSG00000198216,EFO_0006510,2006,True
ENSG00000132671,MONDO_0002691,2005,False
ENSG00000041357,EFO_0000588,2009,False
ENSG00000167286,HP_0001541,2004,False
ENSG00000155511,EFO_1000783,2007,False
ENSG00000152270,EFO_0007444,2002,False
ENSG00000022355,EFO_0009513,2012,False
ENSG00000162434,EFO_0000685,2005,True
ENSG00000113161,EFO_0009516,2010,False
ENSG00000213741,MONDO_0009061,2005,True
ENSG00000136521,EFO_0000616,2012,False
ENSG00000137818,MONDO_0010604,2009,False
ENSG00000113851,MONDO_0004975,2010,False
ENSG00000166148,EFO_0003144,2002,True
ENSG00000166206,EFO_0000400,2008,False
ENSG00000170889,MONDO_0010679,2005,True
ENSG00000185313,MONDO_0043797,2004,False
ENSG00000162009,EFO_1001307,2008,False
ENSG00000100300,EFO_0000555,2013,False
ENSG00000108107,MONDO_0010679,2005,True
ENSG00000236637,MONDO_0007915,2008,False
ENSG00000167552,EFO_0000222,2015,False
ENSG00000187764,MONDO_0007739,2015,False
ENSG00000088832,EFO_0000365,2007,False
ENSG00000137285,MONDO_0005411,2001,False
ENSG00000105464,HP_0100543,2004,False
ENSG00000159640,MONDO_0007915,2011,False
ENSG00000171408,EFO_0005774,2011,False
ENSG00000105605,EFO_1001898,2014,False
ENSG00000131495,EFO_0000095,2012,False
ENSG00000136521,EFO_0000764,2015,False
ENSG00000134853,EFO_0009448,2007,True
ENSG00000057593,EFO_1000025,2001,False
ENSG00000070886,EFO_0000349,2007,False
ENSG00000127824,EFO_0003868,2009,False
ENSG00000159131,MONDO_0008170,2004,False
ENSG00000145675,MONDO_0008315,2011,False
ENSG00000137285,EFO_0003780,2002,False
ENSG00000183454,EFO_0007624,2014,True
ENSG00000123360,MONDO_0002009,2012,False
ENSG00000183134,MONDO_0004979,2005,True
ENSG00000094755,EFO_0000400,2008,False
ENSG00000138039,EFO_0000545,1999,True
ENSG00000077097,EFO_0000211,2001,False
ENSG00000185633,EFO_0001645,2011,False
ENSG00000059377,EFO_0001361,1998,False
ENSG00000118432,EFO_0004329,2003,False
ENSG00000182578,EFO_0000564,2011,False
ENSG00000113525,EFO_0009661,2015,False
ENSG00000198785,EFO_0000546,2007,True
ENSG00000171608,EFO_1000045,2012,False
ENSG00000113580,EFO_0000764,1996,True
ENSG00000182866,MONDO_0001056,2010,False
ENSG00000137869,EFO_0000313,2014,False
ENSG00000158864,MONDO_0005575,2012,True
ENSG00000007314,HP_0000020,2007,False
ENSG00000165731,MONDO_0004986,2008,False
ENSG00000161509,EFO_0000519,2010,False
ENSG00000167553,EFO_0000707,2000,True
ENSG00000145494,EFO_0004566,2007,False
ENSG00000004779,MONDO_0005575,2012,True
ENSG00000153253,HP_0100607,2007,False
ENSG00000127824,EFO_0004616,2013,False
ENSG00000108576,EFO_0007191,2000,False
ENSG00000121594,EFO_0000685,2000,True
ENSG00000196876,MONDO_0002050,2001,True
ENSG00000113580,EFO_0002610,2010,False
ENSG00000142627,EFO_0002618,2007,False
ENSG00000113721,EFO_0003060,2004,True
ENSG00000123416,EFO_0004264,2014,False
ENSG00000114013,EFO_1001494,1997,False
ENSG00000105397,EFO_0003060,2014,False
ENSG00000141837,HP_0000360,2003,False
ENSG00000146648,EFO_0000621,2005,False
ENSG00000105675,EFO_0000768,2014,False
ENSG00000102287,HP_0000739,1997,True
ENSG00000196878,EFO_0003966,2004,False
ENSG00000147099,EFO_0000224,2003,False
ENSG00000122025,EFO_0000231,2011,False
ENSG00000156738,EFO_1000630,2008,True
ENSG00000257365,MONDO_0005575,2000,False
ENSG00000169083,EFO_0009520,2003,False
ENSG00000112715,MONDO_0005041,2008,True
ENSG00000232810,EFO_0005297,2000,False
ENSG00000143105,MONDO_0019079,2012,False
ENSG00000137745,EFO_0004129,2010,False
ENSG00000162736,MONDO_0007254,2015,False
ENSG00000023228,EFO_1001121,2011,True
ENSG00000164305,HP_0001395,2014,False
ENSG00000090266,MONDO_0007254,2009,True
ENSG00000119421,EFO_0001075,2014,False
ENSG00000118113,EFO_1001951,2011,False
ENSG00000115705,EFO_0000398,1995,False
ENSG00000000938,EFO_0000403,2009,False
ENSG00000139842,EFO_0000717,2012,False
ENSG00000112115,MONDO_0005147,2014,False
ENSG00000198785,MONDO_0005180,2006,True
ENSG00000170745,HP_0002140,2012,True
ENSG00000104833,EFO_0000676,2000,False
ENSG00000178568,EFO_0000182,2007,False
ENSG00000135902,HP_0001410,2014,False
ENSG00000158864,EFO_0001361,2011,False
ENSG00000134853,MONDO_0000521,2013,False
ENSG00000130433,MONDO_0004992,2004,False
ENSG00000228716,EFO_0002618,2003,False
ENSG00000164182,HP_0001397,2004,True
ENSG00000152578,EFO_0001073,1998,True
ENSG00000152402,MONDO_0004857,2007,False
ENSG00000261456,EFO_1001901,2002,False
ENSG00000167325,EFO_0000294,2003,True
ENSG00000177084,EFO_0000621,2011,False
ENSG00000147955,EFO_0003758,2012,False
ENSG00000198851,EFO_0000565,2015,False
ENSG00000169427,MONDO_0002492,2014,False
ENSG00000004779,EFO_0000649,2013,False
ENSG00000049540,EFO_0003884,2011,True
ENSG00000123416,EFO_0003833,1998,False
ENSG00000134853,MONDO_0002108,2013,False
ENSG00000177272,EFO_0007292,2002,False
ENSG00000147168,EFO_0000621,1997,True
ENSG00000171132,EFO_0007359,2005,False
ENSG00000198033,EFO_1001100,2002,True
ENSG00000123416,EFO_0000514,2000,False
ENSG00000159352,EFO_0003060,2002,False
ENSG00000157404,EFO_0000666,2011,False
ENSG00000157764,EFO_0003086,2007,False
ENSG00000139874,MONDO_0004992,2008,False
ENSG00000105810,EFO_0000095,2007,False
ENSG00000168412,MONDO_0005180,2015,False
ENSG00000165025,EFO_0007160,2007,True
ENSG00000171385,EFO_0007292,2002,False
ENSG00000182389,EFO_0006510,2006,True
ENSG00000106628,EFO_0000403,2002,True
ENSG00000169432,EFO_0000313,2011,False
ENSG00000152086,MONDO_0016586,2013,False
ENSG00000164362,MONDO_0007254,2010,False
ENSG00000196689,EFO_0001378,2013,False
ENSG00000058085,EFO_0009321,2006,False
ENSG00000073417,EFO_0003060,2013,False
ENSG00000157764,EFO_0000365,2011,False
ENSG00000128609,EFO_0000519,2015,False
ENSG00000108576,EFO_0004247,2003,False
ENSG00000082175,EFO_0003047,2005,False
ENSG00000120217,MONDO_0001187,2014,True
ENSG00000127824,HP_0100543,2006,False
ENSG00000136521,EFO_0003060,2013,False
ENSG00000119421,EFO_0000660,2000,True
ENSG00000164344,MONDO_0019623,2003,True
ENSG00000176884,EFO_0004699,2007,False
ENSG00000182866,MONDO_0000521,2013,False
ENSG00000139874,EFO_1000581,2005,False
ENSG00000105141,EFO_1001345,2013,False
ENSG00000004779,HP_0001397,2004,True
ENSG00000187730,EFO_0004701,2006,False
ENSG00000119772,EFO_0000198,1998,True
ENSG00000132155,EFO_0000565,2015,False
ENSG00000151366,EFO_0000589,2004,True
ENSG00000128609,HP_0100543,2008,False
ENSG00000138735,EFO_0003875,2010,False
ENSG00000185760,EFO_0005542,2011,False
ENSG00000082175,EFO_0000180,2011,False
ENSG00000163517,EFO_1001968,2010,False
ENSG00000165731,EFO_0002618,2004,True
ENSG00000128271,EFO_1001459,2005,False
ENSG00000268089,EFO_0000400,2008,False
ENSG00000075461,EFO_0000342,2008,False
ENSG00000152086,EFO_0000181,2007,True
ENSG00000128271,EFO_0000401,2006,False
ENSG00000100902,MONDO_0002367,2013,False
ENSG00000171848,EFO_0005221,2004,True
ENSG00000128052,EFO_0003869,2002,True
ENSG00000257365,EFO_0007304,2011,True
ENSG00000117461,EFO_0000681,2011,False
ENSG00000145242,EFO_0003869,2002,False
ENSG00000164692,EFO_0009606,2009,False
ENSG00000116478,EFO_0000198,2006,True
ENSG00000151366,EFO_1001480,2012,False
ENSG00000041357,EFO_1001469,2003,True
ENSG00000068024,EFO_0000222,2006,True
ENSG00000183454,EFO_1001998,2006,False
ENSG00000167553,MONDO_0005090,2007,False
ENSG00000172037,EFO_0003907,2007,False
ENSG00000160194,EFO_0002950,2010,True
ENSG00000183454,EFO_0005762,2004,True
ENSG00000186795,MONDO_0043510,2011,False
ENSG00000082482,EFO_0005611,1997,False
ENSG00000102524,EFO_0005297,2014,False
ENSG00000164270,HP_0002019,1995,True
ENSG00000100902,EFO_0009441,2011,False
ENSG00000198033,EFO_1000613,2005,False
ENSG00000102755,EFO_0003086,2007,False
ENSG00000145863,EFO_0005203,2003,False
ENSG00000106804,EFO_1001492,2012,False
ENSG00000137285,MONDO_0005575,2001,False
ENSG00000121879,EFO_0003060,2011,False
ENSG00000213619,EFO_0000095,2012,False
ENSG00000142627,EFO_0000339,2004,True
ENSG00000166136,EFO_0000649,2013,False
ENSG00000184845,EFO_0004718,2002,False
ENSG00000108556,EFO_0010581,2014,False
ENSG00000257365,EFO_0000339,2001,False
ENSG00000159640,EFO_1000654,2013,False
ENSG00000142173,EFO_1000941,2006,False
ENSG00000163517,EFO_0003060,2008,False
ENSG00000011677,EFO_0003756,2010,False
ENSG00000152270,DOID_13406,1999,False
ENSG00000101162,MONDO_0008380,1996,True
ENSG00000148303,MONDO_0004736,2010,False
ENSG00000127922,EFO_0000616,2009,False
ENSG00000142627,MONDO_0004992,2007,False
ENSG00000112715,EFO_0003893,2004,True
ENSG00000157404,MONDO_0020547,2013,False
ENSG00000137267,MONDO_0004669,2012,False
ENSG00000181019,MONDO_0010797,2014,False
ENSG00000173585,EFO_0000384,2004,False
ENSG00000160712,MONDO_0015540,2013,False
ENSG00000139180,EFO_0004593,2005,True
ENSG00000100387,MONDO_0004992,2006,False
ENSG00000198033,EFO_0005540,2001,False
ENSG00000113851,EFO_0000384,2002,True
ENSG00000108840,EFO_0000641,2004,False
ENSG00000027075,MONDO_0016586,2005,False
ENSG00000143171,MONDO_0008315,2011,False
ENSG00000113448,EFO_0001421,2005,False
ENSG00000099341,EFO_0000198,2006,False
ENSG00000145494,HP_0100543,2008,False
ENSG00000061918,EFO_1001923,2007,False
ENSG00000205155,EFO_0000681,2010,False
ENSG00000188153,EFO_0009606,2009,False
ENSG00000125255,EFO_0004267,2015,False
ENSG00000170425,MONDO_0008867,2013,False
ENSG00000112715,EFO_0004264,2006,False
ENSG00000167792,EFO_0000196,2013,False
ENSG00000134058,EFO_0000389,2000,False
ENSG00000198056,EFO_0000313,2001,True
ENSG00000175166,EFO_1001469,2003,True
ENSG00000067900,EFO_0003966,2012,False
ENSG00000220205,EFO_0004143,2012,False
ENSG00000137869,EFO_0001065,2002,False
ENSG00000151577,MONDO_0002050,2004,True
ENSG00000167553,EFO_0004220,2009,False
ENSG00000159164,EFO_0005611,2007,False
ENSG00000278195,EFO_0007331,2011,False
ENSG00000137869,EFO_0000305,2007,True
ENSG00000102287,EFO_0009267,2010,True
ENSG00000128602,EFO_0002618,2010,False
ENSG00000171873,MONDO_0007254,2014,False
ENSG00000115604,EFO_0000756,2004,False
ENSG00000106628,MONDO_0002974,2000,True
ENSG00000101336,MONDO_0005575,2000,False
ENSG00000106628,EFO_1000823,2006,False
ENSG00000174748,MONDO_0004736,2010,False
ENSG00000088832,EFO_1000906,2009,False
ENSG00000183873,EFO_0000545,2002,False
ENSG00000277791,MONDO_0020547,2015,False
ENSG00000147246,EFO_0007191,2000,False
ENSG00000169031,MONDO_0043839,2008,False
ENSG00000080224,EFO_0003869,2002,False
ENSG00000165731,EFO_0005221,2011,False
ENSG00000184984,EFO_0000341,2006,True
ENSG00000164258,EFO_0004142,2012,False
ENSG00000075429,EFO_0003768,2007,False
ENSG00000065518,EFO_0002617,2011,False
ENSG00000113721,EFO_0005540,2014,False
ENSG00000077097,EFO_0003833,1998,True
ENSG00000169684,MONDO_0004975,2003,False
ENSG00000142408,MONDO_0005277,2008,False
ENSG00000165731,EFO_1000613,2005,False
ENSG00000167552,MONDO_0008380,1996,True
ENSG00000132170,EFO_0003095,2003,False
ENSG00000011677,EFO_0001074,2010,False
ENSG00000167552,Orphanet_145,2005,False
ENSG00000167553,EFO_0004252,2002,True
ENSG00000005882,EFO_0000181,2011,False
ENSG00000088832,EFO_0004194,2006,False
ENSG00000095596,EFO_0000676,2004,False
ENSG00000228716,EFO_0009708,1999,False
ENSG00000065361,MONDO_0004992,2007,False
ENSG00000068078,EFO_0003893,2006,False
ENSG00000136928,MONDO_0005180,2004,False
ENSG00000182256,MONDO_0010382,2015,False
ENSG00000126067,MONDO_0002120,2015,False
ENSG00000134853,EFO_0000231,2011,False
ENSG00000143473,HP_0002140,2012,True
ENSG00000171408,EFO_0006890,2003,False
ENSG00000154678,DOID_13406,1999,False
ENSG00000065361,EFO_0000181,2014,False
ENSG00000065989,EFO_0001421,2005,False
ENSG00000114739,EFO_0009851,2014,False
ENSG00000172752,EFO_0000712,2005,False
ENSG00000157227,EFO_0000673,2002,False
ENSG00000106804,EFO_0003884,2012,False
ENSG00000127824,EFO_0004264,2014,False
ENSG00000151079,HP_0002140,2012,True
ENSG00000112294,MONDO_0019079,2005,True
ENSG00000196876,EFO_0003768,2004,True
ENSG00000116329,EFO_0004242,2008,False
ENSG00000061918,EFO_0001358,2015,False
ENSG00000159131,MONDO_0002087,2004,False
ENSG00000127824,EFO_0000182,2002,False
ENSG00000172572,HP_0001397,2013,False
ENSG00000178084,MONDO_0004975,2007,False
ENSG00000143799,MONDO_0001056,2010,True
ENSG00000261456,EFO_0002617,2005,True
ENSG00000108298,MONDO_0010604,2009,False
ENSG00000095303,EFO_0000313,2011,False
ENSG00000011677,HP_0011868,2001,False
ENSG00000196876,EFO_1000783,2001,True
ENSG00000146143,EFO_0009708,2005,False
ENSG00000278195,EFO_0001073,2002,False
ENSG00000182674,HP_0002140,2012,True
ENSG00000196611,EFO_1001898,2010,False
ENSG00000134871,EFO_0000712,2005,False
ENSG00000163682,MONDO_0010604,2009,False
ENSG00000157404,EFO_0004142,2003,True
ENSG00000113448,EFO_0003060,2013,False
ENSG00000178127,EFO_0000764,2015,False
ENSG00000100368,MONDO_0001437,2001,False
ENSG00000198034,MONDO_0010311,2008,False
ENSG00000170745,EFO_0007292,2002,False
ENSG00000151577,HP_0000713,2005,True
ENSG00000169442,EFO_1001051,2005,False
ENSG00000077514,MONDO_0008315,2007,False
ENSG00000171848,MONDO_0019079,2007,False
ENSG00000100479,MONDO_0015459,2008,True
ENSG00000169427,EFO_0001074,2010,False
ENSG00000100429,MONDO_0007254,2008,True
ENSG00000196689,EFO_0010072,2005,True
ENSG00000091181,EFO_0000341,2010,True
ENSG00000007402,EFO_1001892,2005,True
ENSG00000073756,EFO_0009907,2004,False
ENSG00000077514,EFO_0009534,2002,False
ENSG00000175482,EFO_1000044,2000,True
ENSG00000122406,MONDO_0009061,2005,True
ENSG00000232810,HP_0100727,2001,False
ENSG00000118271,EFO_0009562,2008,False
ENSG00000176890,EFO_0000691,2005,False
ENSG00000182578,MONDO_0008315,2005,False
ENSG00000123416,EFO_0000401,2009,False
ENSG00000188389,EFO_0005952,2013,False
ENSG00000117601,HP_0031273,2006,False
ENSG00000102287,EFO_0003756,2010,False
ENSG00000067191,MONDO_0004992,2004,False
ENSG00000267855,HP_0000855,2004,True
ENSG00000169083,HP_0001510,2013,False
ENSG00000137673,EFO_1001875,2012,False
ENSG00000140009,EFO_0004234,2006,False
ENSG00000177663,EFO_0003898,2015,True
ENSG00000116032,EFO_0000519,2010,False
ENSG00000095464,EFO_0003777,2012,False
ENSG00000156738,EFO_1001466,2008,False
ENSG00000175482,MONDO_0008315,2007,False
ENSG00000102755,EFO_1000796,2007,False
ENSG00000105810,EFO_0001378,2002,False
ENSG00000278195,EFO_1000045,2014,False
ENSG00000148408,HP_0000473,2005,False
ENSG00000146648,MONDO_0005575,1999,True
ENSG00000186642,MONDO_0004992,2014,False
ENSG00000184160,EFO_0004319,2014,False
ENSG00000261456,EFO_0005540,2001,False
ENSG00000159131,EFO_1000657,2006,False
ENSG00000182866,EFO_0000389,2009,False
ENSG00000198793,EFO_1000601,2013,False
ENSG00000117362,EFO_0000349,2010,False
ENSG00000167792,EFO_0001645,2011,False
ENSG00000181163,MONDO_0002108,2015,False
ENSG00000132155,EFO_1000657,2015,False
ENSG00000010671,EFO_0000181,2015,False
ENSG00000170906,EFO_0003769,2014,False
ENSG00000186642,EFO_0003060,2013,False
ENSG00000136930,EFO_0001378,2003,True
ENSG00000163932,EFO_0000574,2004,False
ENSG00000068024,MONDO_0000430,2013,False
ENSG00000157404,EFO_0007359,2005,False
ENSG00000110092,EFO_0003869,2012,True
ENSG00000115252,EFO_0001421,2005,False
ENSG00000142166,EFO_1000453,2002,False
ENSG00000134640,EFO_0008583,2013,False
ENSG00000165409,EFO_1001062,2006,False
ENSG00000127922,EFO_0003060,2002,False
ENSG00000136928,EFO_1000632,2000,True
ENSG00000139842,EFO_0005952,2004,True
ENSG00000184160,EFO_0002610,1997,False
